title_id,country_id
ts236747,233
tm863280,158
ts116814,20
ts251654,65
tm355783,233
tm469991,75
ts268608,77
ts268799,59
ts215691,233
tm375883,68
ts306090,114
tm471878,184
tm471878,233
tm459742,233
ts88699,38
tm918706,233
ts251782,233
tm464351,77
tm464351,233
ts215012,233
tm453099,233
tm893799,20
tm893799,75
tm426638,102
tm426638,77
tm925584,233
ts225787,233
ts192440,233
ts88296,166
tm845549,233
tm845549,77
tm460829,114
ts223126,233
tm845512,233
tm325325,233
ts88262,77
ts236501,68
ts86726,233
tm918734,233
tm918734,77
tm926004,233
ts256309,13
ts89251,233
tm437221,233
ts105645,233
tm817504,233
tm827216,77
tm827216,233
ts225718,75
tm369389,75
tm369389,68
tm369389,233
tm369389,38
tm858954,179
ts252856,233
tm828069,102
tm828069,77
tm852097,114
tm471967,233
tm974366,233
ts215178,233
tm828317,77
tm432022,114
ts93066,233
ts223759,233
ts104840,57
tm455568,233
ts219162,233
tm952590,233
tm931686,233
ts254592,233
ts81646,233
ts219561,233
ts272134,233
ts91039,233
tm812916,75
ts92547,225
ts113506,77
tm898474,75
tm935895,233
tm935895,110
ts87471,114
ts89744,57
tm447159,233
tm447159,75
tm447159,197
tm447159,77
tm447159,57
tm447159,59
tm447159,38
tm852996,233
ts225912,57
ts215341,122
tm676311,233
tm847430,114
tm893480,233
ts250912,233
ts190462,233
ts187541,122
ts105542,233
ts89075,122
tm420455,233
ts237109,157
ts86978,68
tm924991,218
tm924991,233
ts215046,134
tm846964,233
tm436778,233
ts189422,167
ts88151,197
ts223589,233
tm847998,233
ts275111,233
tm814671,233
ts237513,114
tm844250,105
tm819950,56
tm819950,75
tm819950,77
tm885775,233
tm936236,167
tm936236,70
tm890660,68
ts88721,233
ts103209,233
ts223240,122
tm465724,233
ts87008,77
ts89119,77
ts242820,233
tm370530,13
tm845415,233
tm827142,233
ts227385,233
tm922788,233
tm459512,233
tm822246,233
ts251028,228
tm315348,233
tm315348,48
tm315348,218
tm849005,38
ts106015,114
tm839411,110
ts89832,122
tm446625,233
tm827501,233
ts225544,233
tm935878,77
ts237751,177
tm428558,233
ts277126,103
ts84586,233
tm822907,233
ts267956,225
ts87986,233
ts106126,75
tm850723,114
tm854669,233
tm914535,233
tm845535,77
tm845535,233
tm845535,48
ts251094,105
ts251094,233
tm948128,43
tm948128,233
ts89747,68
tm853396,233
tm316311,31
tm316311,75
tm316311,68
tm316311,20
ts221293,122
tm496648,75
ts288350,233
tm902330,77
tm451548,114
ts188991,157
ts188991,68
tm810547,122
tm464557,233
tm469008,233
tm897732,20
tm897732,75
ts268560,122
tm928541,233
ts225460,57
ts225460,12
tm444247,233
ts224072,233
ts83107,233
tm467579,233
ts216493,114
tm500565,233
tm452826,233
tm452826,77
tm475836,233
ts251067,233
ts108392,77
tm451512,77
tm451512,233
tm927286,77
ts222606,122
tm938793,13
ts219895,233
ts101874,49
ts86744,122
ts84129,233
tm941382,114
ts270465,110
ts89326,122
tm933375,75
ts218888,114
ts76382,233
tm833638,114
ts104449,233
ts237096,233
ts251617,233
tm475783,233
tm451078,114
ts91124,122
tm855600,233
tm827508,233
ts88312,75
ts88312,233
ts256007,197
ts89958,122
tm120072,233
tm856375,38
tm462903,233
tm462903,20
ts101408,68
ts219049,228
tm845437,233
tm814150,75
tm461366,179
tm981451,77
tm981451,233
tm855827,233
tm511940,233
ts85480,114
ts315066,75
ts221365,68
tm890674,233
tm524282,233
ts216474,110
ts225860,167
tm881162,233
ts189405,31
ts93482,233
ts236033,233
ts242244,114
tm471922,75
tm877456,233
tm818502,68
ts236725,233
ts113637,68
ts222367,57
tm884511,233
ts252122,122
tm887450,38
tm430171,233
tm936396,233
tm425698,105
tm425698,77
tm371882,48
tm858001,233
tm424074,233
ts222917,233
tm885860,13
tm469400,233
ts86927,122
tm467299,233
ts321758,122
ts252098,77
tm843768,233
tm458721,233
tm918701,68
tm571805,233
tm571805,77
tm501222,68
tm848995,233
ts224164,77
ts215378,225
ts237208,77
ts237208,233
ts251157,233
ts268890,122
ts223192,122
ts218803,233
tm463385,233
tm826563,233
tm826473,228
ts226602,233
tm823355,233
ts255880,233
tm942240,31
tm942240,157
tm483997,77
ts221174,48
ts103360,68
ts220552,233
ts220552,75
tm864480,10
tm864480,68
ts111206,233
ts296153,233
tm898262,10
tm898262,68
tm898262,75
ts254982,77
tm824165,233
tm465231,233
ts215718,122
tm883189,233
ts225328,77
tm458127,233
tm475339,233
ts268551,122
tm881859,233
tm503508,114
tm503508,77
tm827304,233
ts254600,233
tm461829,233
tm434553,233
ts225716,75
tm848996,233
ts225162,233
tm448767,233
ts256783,233
ts89048,122
tm912373,233
ts225669,114
tm670553,228
ts268508,77
tm847629,77
ts103890,13
ts221366,75
ts236388,75
tm893816,233
ts86413,233
tm823488,38
ts218564,233
ts89291,75
tm467804,105
ts254293,233
tm922532,57
ts237104,77
tm844642,233
ts114080,75
tm878842,233
tm855483,233
tm447520,233
ts89876,233
tm679284,233
tm454824,191
ts252341,233
tm453850,122
ts237488,247
tm447439,57
ts222933,75
ts220248,233
tm467467,233
ts269690,233
tm834664,233
ts221363,57
ts268592,999
tm497383,233
tm497383,6
tm497383,113
tm497383,218
tm978401,233
ts256764,48
ts256764,233
ts88471,31
tm449594,75
ts251560,122
tm452851,103
tm452851,233
tm452851,75
tm452851,57
tm554944,110
tm554944,77
tm931158,233
ts237239,49
tm834230,68
tm470836,233
tm472411,13
ts225377,106
tm454375,233
tm837756,157
tm837756,233
ts88909,77
tm305433,233
tm819054,20
tm819054,75
tm863890,57
ts222325,57
ts218500,233
ts187386,38
tm490222,233
ts86928,122
ts89881,233
tm838876,233
tm868777,233
ts90511,157
tm846166,48
tm846166,57
tm846166,77
tm450478,233
ts213232,233
ts185885,57
tm917325,233
tm986700,179
ts217891,114
tm838687,233
ts85619,68
ts268099,233
tm856593,233
tm844662,233
tm446581,31
tm494731,233
tm886283,230
tm886283,77
tm886283,233
tm886283,166
tm886283,179
ts106141,31
ts225430,122
ts257301,38
tm844513,31
ts255809,10
ts192297,77
ts192297,166
tm884369,38
ts189629,10
ts216593,157
ts82739,166
ts82739,20
tm858416,105
tm836662,13
ts226588,233
ts222634,31
ts223895,122
ts251615,233
tm812998,225
tm889629,233
ts254568,57
tm977997,233
ts223077,233
ts226617,233
tm897170,75
ts110637,75
tm917974,233
ts213820,233
ts88744,77
ts90621,105
ts90995,157
ts88841,122
tm916997,233
tm852662,110
tm376739,233
tm849937,154
ts93981,157
ts102933,68
tm932609,110
tm898169,233
tm851346,233
ts252661,68
ts314648,77
tm894619,38
tm894619,233
tm885805,233
tm483420,77
tm918853,233
tm814644,233
ts90413,75
ts90413,233
ts306187,233
tm857187,233
ts225102,122
tm855535,179
tm514494,57
tm514494,68
ts214280,157
ts187443,68
ts251420,233
ts225410,157
tm453903,68
tm843938,110
tm674099,110
ts86946,75
ts90645,68
tm835432,68
ts113748,233
tm413558,20
tm413558,117
tm413558,75
tm413558,134
tm470560,233
ts90095,113
tm954543,233
ts235672,105
tm434830,38
tm893680,233
tm824559,233
tm835486,233
ts237014,49
ts87224,49
ts223238,122
ts88271,48
ts90280,157
ts288353,31
ts188840,233
tm915043,233
ts218277,10
tm887369,233
ts89231,233
ts251512,233
tm493175,77
tm283581,105
tm917036,233
ts104485,218
ts222049,233
ts223456,233
ts237773,110
tm861718,77
tm458893,189
ts250800,31
tm854278,75
ts110635,110
ts191121,31
ts236051,68
ts213544,122
ts89028,105
tm898699,233
tm840224,233
ts87320,38
tm453098,122
ts269501,10
tm848443,105
tm898773,105
ts90356,114
ts103213,247
tm883441,68
tm813929,164
ts238242,49
tm857921,183
tm857921,187
tm465408,233
ts220983,122
ts187070,233
ts256853,48
ts251621,233
tm452573,233
ts89347,233
tm822596,57
ts250920,233
ts105192,13
tm319139,105
tm495609,105
ts85451,68
ts89583,38
ts104168,233
ts87488,233
tm470597,48
tm470597,233
tm502151,68
ts245653,157
ts254045,233
tm456074,233
tm461159,38
tm816593,233
tm454861,157
tm850862,233
tm860965,233
ts252166,122
tm919106,77
ts87473,114
tm467848,114
ts223659,105
tm845532,233
ts225539,122
ts190452,68
tm836674,233
ts222438,114
ts90902,122
tm912400,77
ts251119,218
ts88821,48
ts91034,105
tm816038,114
tm943718,233
ts101060,233
tm423624,105
ts88133,48
ts317497,68
tm518467,68
tm518467,20
tm518467,57
tm826368,233
tm454096,233
tm987599,233
ts87361,13
ts104507,228
tm831873,10
tm856424,105
tm884581,31
ts218176,233
ts217719,233
tm885669,233
tm843276,10
tm941531,110
ts221851,122
tm873159,48
tm430106,190
tm430106,234
tm430106,10
ts254737,38
ts224794,233
ts88552,10
ts91087,122
tm836638,20
tm836638,75
tm836638,110
ts255418,999
ts88352,122
tm452440,31
ts83810,75
ts83810,233
ts83810,114
ts252318,233
tm949267,10
tm820116,75
tm458363,233
ts236332,233
ts89331,114
tm856545,10
ts219422,122
tm886214,105
ts237071,114
tm425944,198
tm425944,75
tm425944,166
ts84639,114
tm888080,233
ts191285,48
tm925490,114
tm925490,233
tm925490,48
tm450095,114
tm452867,122
ts87372,114
tm450698,75
tm450698,110
tm895839,110
tm454156,68
tm897418,75
tm857397,10
tm960414,233
tm475430,48
tm897771,233
tm351938,75
tm351938,20
tm460360,75
tm460360,68
ts90789,233
ts256606,233
ts222609,122
ts59542,157
tm494531,68
tm1127695,68
tm1127695,75
ts235979,228
tm818786,68
tm818786,157
tm674135,225
ts227412,77
ts87698,68
ts87680,157
tm817087,110
ts251378,31
ts90980,233
ts225513,31
tm484989,68
tm455197,105
ts88937,247
tm431349,105
tm886086,233
tm889679,233
ts85510,233
ts101042,157
ts223690,48
tm835869,233
tm835869,103
tm450673,233
ts218367,10
ts90508,77
ts256784,233
ts253549,13
tm455410,75
ts108593,233
ts222803,174
ts222803,10
tm470378,233
ts236182,233
tm472766,31
tm857399,233
ts226403,31
tm428506,105
tm464435,233
ts218890,114
ts89361,68
tm832903,31
tm910612,20
tm885845,233
ts252141,13
tm468724,48
tm468724,233
tm925218,95
tm925218,48
tm1147120,233
tm973704,105
tm485801,68
tm485801,184
tm954606,57
ts223242,122
tm458418,122
ts251618,77
tm458326,233
tm948916,12
tm948916,57
ts251061,48
ts224891,114
tm917822,233
tm464888,105
tm846941,233
tm848663,105
tm854876,110
tm882887,233
tm882887,10
tm473601,10
tm821164,233
tm821164,114
ts250871,233
tm840723,105
ts243256,233
ts224796,158
ts224796,228
tm857051,105
tm458328,105
tm931330,122
ts105608,10
ts222980,233
tm944631,157
ts89315,75
ts269157,75
tm889200,114
tm823302,31
tm847623,233
tm832843,233
tm375446,57
tm375446,167
tm822832,177
tm822832,233
ts103935,49
tm849407,57
ts223084,228
tm898759,233
tm889390,233
tm889018,46
ts224198,122
tm946604,12
ts100354,10
ts254817,57
tm450375,105
tm954303,68
tm954303,49
tm452962,75
tm452962,68
tm452962,233
tm493511,105
tm881891,233
tm460815,105
tm883113,20
tm883113,75
tm880059,233
tm998899,47
ts253288,233
tm474862,233
tm372035,75
tm449590,233
tm849251,10
ts89340,157
tm975765,31
tm827640,233
tm850454,233
ts270439,233
tm947555,233
tm835305,233
tm843944,157
ts217356,105
tm460259,10
tm460259,38
tm460259,46
ts256898,57
tm879609,77
tm879609,38
ts88336,233
tm426630,105
tm932595,233
tm451584,101
ts254537,31
ts268758,105
tm918962,38
tm1081074,233
ts86365,114
tm466832,114
ts218504,38
tm945825,233
tm927926,157
ts225379,122
tm474548,233
tm819107,233
ts89330,114
tm827168,114
tm827168,233
tm838869,75
ts91125,122
tm812781,233
tm884616,46
tm945168,65
tm945168,233
tm933639,233
tm847805,105
tm938227,233
tm910999,157
tm980097,110
tm475501,233
tm845552,233
tm948607,38
tm818588,157
ts250803,77
ts250803,233
ts79695,31
tm852060,10
tm469432,13
tm469432,77
tm842829,177
tm898180,77
tm461827,68
tm814734,57
tm450832,75
tm849131,77
tm925858,68
tm925858,233
tm925858,20
tm932201,218
tm932201,233
ts90640,127
tm428702,233
tm475162,233
tm475162,38
tm853910,157
ts262037,122
ts270742,122
tm818154,233
tm450462,105
tm474695,68
tm447755,13
tm465984,48
tm465984,68
tm429172,68
tm825102,233
tm825102,77
ts237304,233
tm821662,105
tm819497,57
tm465427,177
tm452929,68
tm937265,157
tm421560,75
tm421560,20
tm973536,233
tm854682,157
tm466255,233
tm462551,68
ts214462,49
tm833382,225
tm863879,105
tm912327,122
ts251272,233
ts269073,105
tm473813,105
tm840761,77
tm840761,233
tm878995,233
tm982100,233
tm483602,105
tm931436,75
tm931436,114
tm931436,77
tm931436,233
tm931436,38
tm838705,233
tm901947,228
tm975398,57
tm470252,233
tm463038,68
tm462778,233
ts214192,157
ts104483,105
ts250872,233
tm830795,218
tm849323,105
tm919920,105
tm455981,105
tm462611,157
tm453727,233
tm814894,68
tm816992,95
tm816992,48
tm477006,105
tm839761,177
ts269740,247
tm908529,157
ts87489,233
ts216698,77
tm944331,233
tm940566,105
tm979689,233
ts217389,105
tm851912,105
tm926528,105
tm838765,233
tm890591,174
ts223982,75
tm844497,233
tm856945,38
tm856945,233
tm977952,179
tm857805,228
tm892081,233
tm912190,105
tm678851,105
tm919903,157
tm919903,49
tm919903,75
tm474061,233
tm675171,233
tm467116,233
tm467116,197
tm494847,105
ts103918,49
tm373471,105
ts214463,233
tm511991,105
ts223308,233
ts218000,127
tm946360,233
tm938466,166
tm850730,68
tm842817,164
ts218307,233
ts222942,233
tm884531,57
tm871330,233
ts223110,233
tm957567,57
ts226410,48
tm841410,233
ts222599,233
tm431810,77
ts112733,105
ts224906,48
tm946801,31
tm918373,233
ts105601,233
tm869373,114
ts214861,233
tm957903,233
tm946927,233
ts228502,233
tm466954,233
tm843345,122
tm843345,233
ts217045,114
tm889647,233
tm847008,75
tm847008,31
ts112667,233
tm845850,157
tm845850,233
ts251929,233
tm946718,38
tm946718,130
tm844208,68
ts221041,218
tm462660,218
ts101503,233
tm977478,233
tm910040,233
tm452574,233
tm483511,105
tm469966,75
tm469966,187
tm469966,137
tm420181,233
ts90063,48
tm828326,233
ts89182,228
ts252015,233
tm455161,105
tm919082,77
tm452996,233
tm866782,225
tm935388,105
tm1096875,233
tm826875,75
tm882875,114
ts251072,218
tm897794,164
tm828570,105
tm825952,233
ts88608,105
tm462277,105
tm943771,102
tm943771,233
tm838007,105
tm817284,101
tm887052,233
tm834608,234
tm918960,38
tm977782,38
tm459329,105
tm933826,105
tm849599,10
tm838022,105
tm863514,105
tm981475,68
ts237556,49
tm461726,233
tm845616,218
tm872732,77
tm854454,105
tm810423,233
ts89696,157
tm849102,105
tm946277,105
ts266966,123
tm925186,8
tm925186,247
tm514257,68
tm1013697,164
tm863992,68
tm882700,68
ts251616,57
tm841239,233
tm851862,157
tm837648,75
ts253722,233
tm976632,105
ts221151,233
tm843958,233
tm431769,57
tm431769,105
tm431769,12
tm366245,105
ts241460,193
tm1079495,13
ts269844,105
ts256297,228
ts236197,38
tm472195,233
tm971431,109
tm466426,233
tm943808,10
tm451852,101
tm844978,91
tm844978,234
ts88166,157
tm918043,105
tm835512,233
ts256134,233
tm918258,10
tm918258,49
ts89895,233
tm972010,228
tm426634,187
tm426634,212
tm426634,75
tm426634,127
tm442199,48
tm908777,31
ts225647,122
ts105589,233
tm852728,101
ts103574,205
ts269283,105
tm847678,114
tm835414,105
tm859143,105
tm812593,49
tm825210,31
tm810642,105
tm845370,233
tm845370,157
tm457296,233
tm822271,101
ts236769,233
tm810836,105
tm473647,233
tm452900,46
tm840216,233
tm857873,105
tm492043,105
tm854749,110
tm923612,114
tm456894,233
ts92405,105
tm465513,233
tm973335,105
ts223062,218
ts222625,48
tm234980,228
tm980358,233
tm468200,105
tm837690,105
tm885364,157
tm845588,233
tm828318,105
tm893874,105
ts189314,233
tm929600,31
tm845594,105
ts266898,31
tm464212,75
tm832463,105
tm842976,10
tm824324,65
tm463814,110
tm845117,233
tm834121,157
tm834121,233
ts233367,68
tm456271,127
tm850382,105
tm824560,164
ts236653,233
tm863611,105
tm813936,233
tm832844,77
tm1149814,247
tm982569,233
tm468651,247
tm881575,233
tm881575,68
tm907704,233
tm494190,159
tm462037,46
ts269085,46
tm946795,164
ts257243,233
tm474647,114
ts88146,233
tm822502,31
ts223454,218
tm484173,105
tm918894,75
tm842869,75
tm847212,105
tm931701,164
tm1020701,157
tm457410,225
tm917999,233
tm461532,225
tm862830,247
ts221891,157
tm851860,157
tm949905,105
ts90466,95
tm920320,59
tm920320,65
tm920320,57
tm476922,127
tm976168,13
ts89336,233
ts89656,48
tm845942,233
tm950808,105
tm507191,228
tm474496,46
ts213611,218
tm115973,105
ts214579,114
tm823459,233
ts252695,233
tm817542,114
tm983091,233
tm896246,233
tm845607,233
tm881984,105
ts217553,95
tm917846,247
tm921416,105
tm881973,38
tm452237,233
tm851499,105
tm813938,233
tm818499,198
tm818499,158
tm819016,49
tm1080109,164
tm920599,38
tm848261,105
tm908128,105
tm813634,105
tm941493,38
tm477403,105
tm854786,105
tm825934,38
tm825934,233
tm843143,101
ts90643,123
tm813423,233
tm813423,166
tm813423,38
tm813423,127
ts230973,114
tm927033,38
tm830833,233
tm887376,114
tm887376,233
tm887376,75
tm859424,3
tm859424,57
tm859424,183
tm677746,75
tm677746,105
tm677746,187
tm810873,105
tm475638,31
tm437379,157
tm437379,233
tm981956,233
tm902363,10
tm839479,177
tm405637,65
tm982018,233
ts223098,31
tm885948,105
tm475815,105
tm435836,105
ts89679,228
tm1028083,38
tm824566,183
tm824566,59
tm824566,127
tm813075,233
tm837843,233
tm837843,77
tm837843,57
tm893510,105
tm847630,110
tm852775,105
tm430120,234
tm430120,157
tm430120,68
tm866495,101
tm439365,105
tm683841,95
tm683841,177
tm922407,105
tm822272,101
tm832684,233
tm984018,233
ts224261,57
tm373655,105
tm452578,233
tm840208,77
tm886360,233
ts225708,193
tm819841,177
ts215166,114
tm832289,164
tm1026231,114
tm464509,105
tm938186,247
tm912399,75
tm824858,177
tm835958,38
tm1047951,164
tm947446,177
ts251783,233
tm1026240,114
tm454464,48
tm373452,105
tm843222,114
ts45322,48
tm929614,75
ts223121,218
tm854261,225
tm937044,75
tm435327,101
ts78324,233
tm834715,105
tm1036794,101
ts223115,218
tm814652,105
tm835445,233
tm461427,105
tm815438,65
tm468811,105
tm883070,197
tm929630,233
tm810357,38
tm1005937,164
tm831934,164
tm830151,101
ts222802,48
tm899554,82
tm860204,241
ts237487,233
tm975616,31
tm840242,233
ts87599,48
tm1114639,105
tm838954,158
ts268648,31
tm844236,38
ts90568,218
tm938434,158
tm466854,105
tm894858,123
tm472999,105
tm469510,105
tm924556,105
ts268997,228
ts221472,65
tm831196,105
tm918959,233
tm831125,233
tm674494,164
tm474618,233
tm474618,157
tm675214,164
tm453994,38
tm453994,167
tm677904,164
tm890479,233
tm476708,225
ts235689,48
ts235689,228
tm935941,77
tm936519,65
tm834653,65
tm834653,193
tm472961,233
tm818239,105
tm852207,127
tm852207,77
tm852207,59
tm820338,228
tm675154,105
tm945831,233
tm679270,105
tm540277,234
tm844201,233
tm488551,105
tm882222,2
tm840152,166
tm840152,183
tm840152,233
tm840152,127
tm475254,19
tm1031016,164
tm478962,105
tm1068745,164
tm916008,75
tm476593,105
ts222901,228
tm814953,101
tm836077,49
tm935993,228
tm848444,193
tm882606,105
tm942492,233
tm942492,38
tm976519,233
tm483103,65
tm888850,114
tm826677,218
tm1088545,164
tm833555,122
ts213071,218
tm435295,101
tm678035,2
tm846630,101
tm885938,31
tm824855,177
tm894241,105
tm464284,95
tm922943,13
tm878492,164
tm977184,233
tm873655,164
tm925702,198
tm811954,105
tm837042,114
tm1000551,164
tm981675,233
tm896976,233
tm460199,105
tm816983,123
tm823848,65
tm822167,177
tm918704,999
tm837802,31
tm989205,10
tm853091,65
ts258169,233
tm919210,105
tm1028068,101
ts223078,233
tm849565,101
tm1000166,101
ts234501,233
tm944307,225
tm510525,105
ts235916,105
ts269280,247
tm472231,101
tm460149,101
ts222838,233
ts255823,177
tm856372,193
tm493556,105
ts234505,75
tm530822,233
ts215862,233
tm1073298,164
tm816432,105
tm461907,105
tm463217,105
ts236850,127
tm454431,95
tm446480,101
tm869307,164
tm979073,101
tm1041549,164
tm879556,233
ts90648,123
tm454338,177
tm470687,49
tm474405,177
tm474405,114
tm471802,105
tm902993,233
ts89740,95
tm836449,114
tm462809,101
tm455715,101
tm476496,105
tm898322,164
ts304136,122
tm901961,218
tm846354,101
tm823350,31
tm915354,228
tm451502,105
tm450129,177
tm921230,101
tm826983,177
tm451269,177
tm840236,101
tm460411,225
ts224956,106
ts283159,95
ts264270,77
ts264270,233
ts217231,77
ts90093,233
ts342732,233
ts108385,233
tm1082564,233
tm1043537,77
tm1043537,233
tm674063,38
tm674063,89
tm674063,171
tm674063,77
tm674063,13
ts225061,233
tm1166024,77
tm1075698,233
ts344184,233
tm1120543,233
tm1185367,233
ts256310,233
ts270910,233
ts222333,233
tm1083293,233
tm979026,233
ts301625,179
ts311987,233
ts215951,233
tm856378,233
ts307973,233
ts240453,197
ts333834,233
tm852172,166
tm852172,233
ts294338,233
ts294338,77
ts256072,233
ts256710,233
tm413169,233
tm413169,13
ts343599,77
ts220305,122
tm1185374,233
tm1064065,197
ts343432,225
tm1137051,114
tm1080083,77
tm1080083,233
tm1080083,89
tm1191224,179
ts331448,68
tm370144,233
tm404856,233
ts281927,77
ts223537,233
ts340376,49
ts346959,233
ts87242,233
ts296046,75
tm937814,233
tm937814,12
tm937814,77
ts328625,233
tm825714,233
tm1196288,233
tm1014947,59
tm1014947,109
ts227473,233
ts321918,233
ts225855,122
ts257504,68
tm1142224,77
tm1185360,233
tm1165983,77
ts102086,77
tm857461,105
ts330402,233
tm1120855,233
ts329699,233
tm1019177,43
tm1019177,57
tm1166288,38
ts237722,233
tm1166020,75
tm1066826,233
ts85985,233
tm991529,110
ts343430,75
tm1092864,57
tm1092864,77
tm1092864,233
tm986168,233
tm983784,171
tm1150385,77
ts232107,122
ts237713,233
tm1033470,233
ts300391,13
ts300391,233
ts94677,233
ts251675,122
ts234817,233
tm1185687,247
ts286731,114
ts314164,122
ts327074,233
tm1111987,77
ts279892,233
tm946869,233
tm471968,77
tm471968,233
tm471968,38
tm1138477,233
ts311985,233
ts250998,166
ts331681,233
tm1048362,57
tm1048362,233
tm501313,75
tm501313,57
tm501313,233
tm1110527,166
tm983723,77
tm983723,233
ts225645,233
tm1046026,167
ts296472,59
tm1022103,68
tm456513,233
ts321513,122
ts311989,233
ts310057,233
tm1119272,233
ts225657,233
ts229335,197
tm1038686,233
ts287976,197
tm347095,75
tm347095,233
tm855839,59
ts255037,233
ts312984,122
ts95572,77
tm1048678,233
ts287352,103
ts346034,233
ts346500,77
tm851128,75
tm1179973,77
ts273436,233
tm1046932,114
tm1046932,218
tm1046932,233
tm861000,38
tm861000,77
tm861000,233
ts237972,109
ts262246,77
ts330347,179
ts328541,77
ts302363,122
tm859005,10
tm1002815,38
tm1002815,233
ts88578,233
tm817075,179
ts308845,57
tm1087461,77
tm1087461,197
tm1188819,57
tm1092958,189
tm1092958,233
tm416779,233
tm1000619,105
ts330425,233
tm1187913,68
ts282131,77
tm1141439,233
tm1185388,110
ts331680,233
ts220553,77
tm1003630,75
tm1003630,233
ts328194,122
tm1046627,38
ts307649,233
tm810504,122
tm1046264,68
ts296214,233
tm1201670,233
tm1185506,179
ts283080,157
ts287438,68
ts219423,233
tm992844,77
ts108042,157
tm1075215,233
ts271413,233
ts281062,167
ts343427,233
tm1003034,179
tm1003034,122
tm1003034,233
tm813078,187
tm813078,157
tm813078,233
tm813078,43
tm813078,10
tm813078,31
tm813078,57
tm1110150,233
tm1000147,77
ts271867,122
ts272980,77
tm1027081,77
tm1027081,57
tm974195,114
tm1021871,233
ts273229,68
tm1063652,233
tm841825,38
tm841825,102
tm841825,233
tm993670,233
ts328605,225
ts314135,233
tm1151272,105
tm1005109,122
ts287559,233
tm897466,75
tm897466,134
tm314863,233
tm841797,233
tm977704,77
tm525645,233
tm1141594,233
ts330289,31
ts270405,233
tm1107225,68
ts271595,233
tm993838,13
ts290643,114
ts329700,233
tm1020820,77
tm1020820,233
tm1191860,233
tm999927,157
tm1198745,38
tm1198745,233
ts314594,233
tm1093099,233
ts315611,233
ts315611,31
ts297483,122
tm858869,57
tm858869,233
ts343404,105
tm833216,233
tm1159163,233
tm1096775,233
ts343251,122
tm912100,77
tm912100,233
tm458292,122
tm981945,77
tm981945,38
tm465421,122
ts1475,59
tm1108321,233
ts297846,110
ts288087,77
tm992260,233
ts329885,75
ts296563,48
ts304053,233
ts253813,184
ts284702,233
tm1079334,233
tm1079334,166
tm1108648,68
tm824160,233
tm459789,233
tm919880,233
tm919880,77
ts299865,233
ts269676,233
ts104499,177
ts288744,122
tm1038344,233
ts287532,233
tm863351,233
tm976166,233
tm949309,105
tm949309,198
tm949309,233
tm1018890,233
ts319303,114
tm1064228,233
tm1064228,38
ts314742,233
tm1018427,233
tm855075,114
tm1104532,233
tm1165219,233
ts272463,233
ts286317,233
tm1020851,233
tm1020851,13
ts320426,233
tm1138870,105
tm1158704,233
ts296825,75
tm1044275,110
ts256311,114
tm1187638,233
ts269881,114
tm1182144,68
tm1146393,10
tm1038327,31
tm1038327,110
tm1080252,31
ts287294,233
tm1173806,105
tm1198504,114
tm473502,105
ts312071,114
ts271888,233
ts250092,114
tm1073510,100
tm1073510,166
tm1073510,43
tm1073510,77
ts302312,68
tm1025493,105
ts287328,233
ts317422,233
tm1195032,105
tm1087160,46
tm1087160,174
tm1038363,233
tm1039147,233
tm1107063,122
tm1167440,166
ts260477,167
ts265991,68
ts304468,122
tm922429,233
ts321614,233
ts315041,122
ts291718,233
tm983658,233
ts329854,122
ts300456,233
ts307925,75
tm898614,233
tm1164962,75
tm1164962,20
tm858000,114
tm922706,233
ts280892,110
tm1183542,105
ts273485,114
ts301915,122
tm1042481,38
ts268102,122
ts282133,75
ts273100,233
ts271604,114
ts313781,225
ts311791,122
ts305264,233
tm1177856,174
tm1177856,68
tm673809,57
tm434625,48
tm434625,233
ts222864,48
tm999817,48
tm1045741,157
tm1045741,233
ts255486,114
ts215989,197
tm1132176,77
tm1020326,233
ts257345,225
tm1038369,233
ts241854,114
tm1141923,233
tm1102868,179
ts288489,114
ts287722,233
tm1052498,233
tm1150872,233
ts270798,122
tm1003353,233
tm881587,101
ts320302,31
ts320302,233
ts288005,122
tm1110389,38
tm1003261,233
ts246178,114
tm1086874,105
ts246073,57
tm863823,233
ts192196,233
tm860261,233
ts216407,233
tm1028298,233
ts271025,233
tm983668,20
tm983668,77
tm983668,57
ts29800,233
tm1120509,233
ts317522,57
ts317078,114
tm166973,233
tm1082314,233
ts305263,233
tm1134006,77
tm1134006,233
ts271321,122
tm1131061,38
tm1131061,77
tm1030495,68
tm1162608,157
tm1120902,57
tm1144897,225
tm863919,233
tm863919,38
tm863919,48
tm1087932,57
ts220196,233
tm1074764,57
ts313689,122
ts289620,105
tm1106212,101
ts301999,179
ts346007,233
ts319333,233
ts313668,110
tm888243,233
ts283610,105
ts315144,233
tm1049155,70
ts306510,122
ts343426,247
ts343426,233
ts271517,233
ts306322,197
tm675820,77
tm1150256,233
tm1087956,233
ts341760,13
ts302714,10
tm993790,233
tm993790,157
ts271593,233
ts310376,233
ts296129,68
ts320557,68
tm984204,233
ts301196,77
tm1020073,233
tm1127479,105
ts320502,233
ts317297,114
ts223450,122
ts255779,233
ts287045,225
ts320183,122
tm1003725,233
tm1003725,77
tm983270,233
tm319224,233
ts301914,122
ts283676,233
ts272669,233
ts268835,122
ts317612,114
ts308511,31
tm1166015,110
ts188861,233
ts308689,166
tm1096769,233
ts269286,68
ts320075,105
ts304058,75
tm1092995,77
